序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
448,K1-15,《維力》一度贊-沙茶牛肉麵(200gx2碗/組),96,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,400,448_K1-15《維力》一度贊-沙茶牛肉麵(200gx2碗/組)_96_5206.25_泡麵_家庭號
449,K1-16,《維力》一度贊-紅燒牛肉麵(200gx2碗/組),95,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,400,449_K1-16《維力》一度贊-紅燒牛肉麵(200gx2碗/組)_95_5206.25_泡麵_家庭號
450,K1-17,《維力》一度贊-爌肉麵(200g*2碗/組),88,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,400,450_K1-17《維力》一度贊-爌肉麵(200g*2碗/組)_88_5206.25_泡麵_家庭號
451,K1-18,《維力》大乾碗酒香椒麻雞風味麵(110g*2入/組),49,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,220,451_K1-18《維力》大乾碗酒香椒麻雞風味麵(110g*2入/組)_49_5206.25_泡麵_家庭號
452,K1-19,《維力》大乾麵-地獄辣椒(110gx2碗/組),45,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,220,452_K1-19《維力》大乾麵-地獄辣椒(110gx2碗/組)_45_5206.25_泡麵_家庭號
453,K1-20,《維力》大乾麵老北京炸醬麵(113gx2碗/組),48,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,226,453_K1-20《維力》大乾麵老北京炸醬麵(113gx2碗/組)_48_5206.25_泡麵_家庭號
458,K1-25,《維力》炸醬桶麵(90gx3桶/組),54,4704,維力,42,14,8,泡麵_家庭號,葷食,270,458_K1-25《維力》炸醬桶麵(90gx3桶/組)_54_4704_泡麵_家庭號
459,K1-26,《維力》真爽黑胡椒牛肉湯麵(90g×3入/組),46,4704,維力,42,14,8,泡麵_家庭號,葷食,270,459_K1-26《維力》真爽黑胡椒牛肉湯麵(90g×3入/組)_46_4704_泡麵_家庭號
460,K1-27,《維力》真爽豬肉湯麵(90g×3入/組),46,4704,維力,42,14,8,泡麵_家庭號,葷食,270,460_K1-27《維力》真爽豬肉湯麵(90g×3入/組)_46_4704_泡麵_家庭號
461,K1-28,《維力》素食炸醬桶(90g*3桶/組),62,4704,維力,42,14,8,泡麵_家庭號,葷食,270,461_K1-28《維力》素食炸醬桶(90g*3桶/組)_62_4704_泡麵_家庭號
462,K1-29,《雙響泡》勁濃豬肉湯麵(106g*3/組),80,6277.11,雙響泡,42.1,14.2,10.5,泡麵_家庭號,葷食,318,462_K1-29《雙響泡》勁濃豬肉湯麵(106g*3/組)_80_6277.11_泡麵_家庭號
463,L1-1,《小老板》厚片海苔-原味(36g/包,55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,463_L1-1《小老板》厚片海苔-原味(36g/包_55_1330_餅乾_堅果海苔
464,L1-2,《小老板》厚片海苔-辣味(36g/包,55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,464_L1-2《小老板》厚片海苔-辣味(36g/包_55_1330_餅乾_堅果海苔
465,L1-3,《小老板》厚片海苔-山葵味(36g/包),55,1330,小老板,14,5,19,餅乾_堅果海苔,素食,36,465_L1-3《小老板》厚片海苔-山葵味(36g/包)_55_1330_餅乾_堅果海苔
466,L1-4,《高岡屋》燒海苔(半切)(25.2g/包),65,598,高岡屋,23,2,13,餅乾_堅果海苔,素食,25,466_L1-4《高岡屋》燒海苔(半切)(25.2g/包)_65_598_餅乾_堅果海苔
467,L1-5,《高岡屋》味付半切海苔(29g/包),90,598,高岡屋,23,2,13,餅乾_堅果海苔,素食,29,467_L1-5《高岡屋》味付半切海苔(29g/包)_90_598_餅乾_堅果海苔
468,L1-6,《高岡屋》韓式海苔(5.4g*3包/組),40,990,高岡屋,11,6,15,餅乾_堅果海苔,素食,15,468_L1-6《高岡屋》韓式海苔(5.4g*3包/組)_40_990_餅乾_堅果海苔
476,L1-14,《元本山》對切海苔-辣味(39g/包),77,598,聯華,23,2,13,餅乾_堅果海苔,素食,39,476_L1-14《元本山》對切海苔-辣味(39g/包)_77_598_餅乾_堅果海苔
477,L1-15,《元本山》朝鮮海苔(3切30枚/包),69,598,聯華,23,2,13,餅乾_堅果海苔,素食,40,477_L1-15《元本山》朝鮮海苔(3切30枚/包)_69_598_餅乾_堅果海苔
478,L1-16,《元本山》味付對切海苔(39g),75,598,聯華,23,2,13,餅乾_堅果海苔,素食,39,478_L1-16《元本山》味付對切海苔(39g)_75_598_餅乾_堅果海苔
479,L1-17,《豆之家》哇沙米翠果子(210g/包),62,672,豆之家,14,3,16,餅乾_堅果海苔,葷食,210,479_L1-17《豆之家》哇沙米翠果子(210g/包)_62_672_餅乾_堅果海苔
480,L1-18,《恰好》香香豆(330g/包),65,1560,恰好,13,5,24,餅乾_堅果海苔,素食,330,480_L1-18《恰好》香香豆(330g/包)_65_1560_餅乾_堅果海苔
481,L1-19,《恰好》綜合香香豆(300g/包),65,1560,恰好,13,5,24,餅乾_堅果海苔,素食,300,481_L1-19《恰好》綜合香香豆(300g/包)_65_1560_餅乾_堅果海苔
482,L1-20,《盛香珍》麻辣青豆(220g/包),49,1750,盛香珍,17.5,4,25,餅乾_堅果海苔,葷食,220,482_L1-20《盛香珍》麻辣青豆(220g/包)_49_1750_餅乾_堅果海苔
483,L1-21,《盛香珍》芥茉青豆(240g/包),50,1750,盛香珍,17.5,4,25,餅乾_堅果海苔,葷食,240,483_L1-21《盛香珍》芥茉青豆(240g/包)_50_1750_餅乾_堅果海苔
484,L1-22,《盛香珍》蒜香青豆(240g),49,1750,盛香珍,17.5,4,25,餅乾_堅果海苔,葷食,240,484_L1-22《盛香珍》蒜香青豆(240g)_49_1750_餅乾_堅果海苔
485,L1-23,《盛香珍》腰果(135g/包),99,1249.5,盛香珍,17,3.5,21,餅乾_堅果海苔,素食,135,485_L1-23《盛香珍》腰果(135g/包)_99_1249.5_餅乾_堅果海苔
486,L1-24,《盛香珍》杏仁果(160g/包),99,1249.5,盛香珍,17,3.5,21,餅乾_堅果海苔,素食,160,486_L1-24《盛香珍》杏仁果(160g/包)_99_1249.5_餅乾_堅果海苔
488,L1-26,《盛香珍》開心果(150g/包),92,882,盛香珍,14,3.5,18,餅乾_堅果海苔,素食,150,488_L1-26《盛香珍》開心果(150g/包)_92_882_餅乾_堅果海苔
490,L1-28,《義美》芥末豌豆(151公克/包),40,1564,義美,17,4,23,餅乾_堅果海苔,葷食,151,490_L1-28《義美》芥末豌豆(151公克/包)_40_1564_餅乾_堅果海苔
491,L1-29,《義美》鹹酥碗豆(151g/包),40,1564,義美,17,4,23,餅乾_堅果海苔,素食,151,491_L1-29《義美》鹹酥碗豆(151g/包)_40_1564_餅乾_堅果海苔
494,L1-32,《義美》腰果杏仁(114g/包),80,682.5,義美,13,15,3.5,餅乾_堅果海苔,素食,114,494_L1-32《義美》腰果杏仁(114g/包)_80_682.5_餅乾_堅果海苔
495,L1-33,《義美》核桃杏仁(114g/包),83,682.5,義美,13,15,3.5,餅乾_堅果海苔,素食,114,495_L1-33《義美》核桃杏仁(114g/包)_83_682.5_餅乾_堅果海苔
496,L1-34,《義美》小魚杏仁(104g/包),80,682.5,義美,13,15,3.5,餅乾_堅果海苔,葷食,104,496_L1-34《義美》小魚杏仁(104g/包)_80_682.5_餅乾_堅果海苔
497,L1-35,《義美》香脆杏仁(132g/包),80,682.5,義美,13,15,3.5,餅乾_堅果海苔,葷食,132,497_L1-35《義美》香脆杏仁(132g/包)_80_682.5_餅乾_堅果海苔
498,L1-36,《義美》蜜汁腰果(108g/包),80,682.5,義美,13,15,3.5,餅乾_堅果海苔,葷食,108,498_L1-36《義美》蜜汁腰果(108g/包)_80_682.5_餅乾_堅果海苔
499,L1-37,《義美》原味綜合堅果(145g/包),129,780,義美,13,15,4,餅乾_堅果海苔,素食,145,499_L1-37《義美》原味綜合堅果(145g/包)_129_780_餅乾_堅果海苔
500,L1-38,《嘉禾》大蠶豆(450g/包),69,1748,嘉禾,19,23,4,餅乾_堅果海苔,葷食,450,500_L1-38《嘉禾》大蠶豆(450g/包)_69_1748_餅乾_堅果海苔
501,L1-39,《嘉禾》素食蠶豆(450g/包),65,1748,嘉禾,19,23,4,餅乾_堅果海苔,素食,450,501_L1-39《嘉禾》素食蠶豆(450g/包)_65_1748_餅乾_堅果海苔
502,L1-40,《萬歲牌》?南棗琥珀核桃?(140g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,素食,140,502_L1-40《萬歲牌》?南棗琥珀核桃?(140g/包)_98_682.5_餅乾_堅果海苔
503,L1-41,《萬歲牌》櫻花蝦綜合果(165g/盒),139,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,165,503_L1-41《萬歲牌》櫻花蝦綜合果(165g/盒)_139_682.5_餅乾_堅果海苔
504,L1-42,《萬歲牌》蜜汁腰果(180g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,180,504_L1-42《萬歲牌》蜜汁腰果(180g/包)_98_682.5_餅乾_堅果海苔
505,L1-43,《萬歲牌》香酥腰果(180g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,180,505_L1-43《萬歲牌》香酥腰果(180g/包)_98_682.5_餅乾_堅果海苔
506,L1-44,《萬歲牌》綜合纖果(180g/包),89,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,180,506_L1-44《萬歲牌》綜合纖果(180g/包)_89_682.5_餅乾_堅果海苔
507,L1-45,《萬歲牌》麻辣雙果(160g/包),100,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,160,507_L1-45《萬歲牌》麻辣雙果(160g/包)_100_682.5_餅乾_堅果海苔
508,L1-46,《萬歲牌》綜合杏仁條(225g/盒),150,1972,聯華,14.5,8,17,餅乾_堅果海苔,素食,225,508_L1-46《萬歲牌》綜合杏仁條(225g/盒)_150_1972_餅乾_堅果海苔
509,L1-47,《萬歲牌》櫻花蝦綜合果(140公克/包),100,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,140,509_L1-47《萬歲牌》櫻花蝦綜合果(140公克/包)_100_682.5_餅乾_堅果海苔
514,L1-52,《萬歲牌》芥末杏仁果(180g/包),100,682.5,聯華,13,3.5,15,餅乾_堅果海苔,素食,180,514_L1-52《萬歲牌》芥末杏仁果(180g/包)_100_682.5_餅乾_堅果海苔
515,L1-53,《萬歲牌》楓糖腰果(180g/包),105,682.5,聯華,13,3.5,15,餅乾_堅果海苔,葷食,180,515_L1-53《萬歲牌》楓糖腰果(180g/包)_105_682.5_餅乾_堅果海苔
516,L1-54,《萬歲牌》薄鹽烘焙核桃(130g/包),98,682.5,聯華,13,3.5,15,餅乾_堅果海苔,素食,130,516_L1-54《萬歲牌》薄鹽烘焙核桃(130g/包)_98_682.5_餅乾_堅果海苔
517,L1-55,《萬歲牌》蔓莓纖果(160g/包),100,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,160,517_L1-55《萬歲牌》蔓莓纖果(160g/包)_100_685.125_餅乾_堅果海苔
518,L1-56,《萬歲牌》無調味杏仁果(200g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,200,518_L1-56《萬歲牌》無調味杏仁果(200g/包)_145_685.125_餅乾_堅果海苔
519,L1-57,《萬歲牌》無調味腰果(180g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,519_L1-57《萬歲牌》無調味腰果(180g/包)_145_685.125_餅乾_堅果海苔
520,L1-58,《萬歲牌》無調味核桃杏仁(180公克/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,520_L1-58《萬歲牌》無調味核桃杏仁(180公克/包)_145_685.125_餅乾_堅果海苔
521,L1-59,《萬歲牌》無調味綜合果(180g/包),145,685.13,聯華,13.5,3.5,14.5,餅乾_堅果海苔,素食,180,521_L1-59《萬歲牌》無調味綜合果(180g/包)_145_685.125_餅乾_堅果海苔
522,L2-1,《Lay's樂事》樂多組合包(237g(5包)/袋),79,6300,Lay's樂事,30,30,7,餅乾_組合包,葷食,237,522_L2-1《Lay's樂事》樂多組合包(237g(5包)/袋)_79_6300_餅乾_組合包
523,L2-2,《Lay's樂事》享樂包(189g(6包)/袋),45,6300,Lay's樂事,30,30,7,餅乾_組合包,葷食,189,523_L2-2《Lay's樂事》享樂包(189g(6包)/袋)_45_6300_餅乾_組合包
524,L2-3,《Lay's樂事》波樂厚片組合包(43gx4包/袋),58,4680,Lay's樂事,12,13,30,餅乾_組合包,葷食,172,524_L2-3《Lay's樂事》波樂厚片組合包(43gx4包/袋)_58_4680_餅乾_組合包
525,L2-4,《Lay's樂事》樂事組合包(43gx4包/組),56,4680,Lay's樂事,12,13,30,餅乾_組合包,葷食,172,525_L2-4《Lay's樂事》樂事組合包(43gx4包/組)_56_4680_餅乾_組合包
527,L2-6,《百事》奇多綜合組合包(240公克/包),59,4680,百事,12,13,30,餅乾_組合包,葷食,240,527_L2-6《百事》奇多綜合組合包(240公克/包)_59_4680_餅乾_組合包
528,L2-7,《乖乖》香濃巧克力組合包(52g*4入 / 包),52,4680,乖乖,12,13,30,餅乾_組合包,葷食,208,528_L2-7《乖乖》香濃巧克力組合包(52g*4入 / 包)_52_4680_餅乾_組合包
529,L2-8,《乖乖》草莓煉乳(52gx4包/組),62,4680,乖乖,12,13,30,餅乾_組合包,葷食,208,529_L2-8《乖乖》草莓煉乳(52gx4包/組)_62_4680_餅乾_組合包
532,L2-11,《乖乖》煉乳玉米脆果(52g*4包/組),59,4680,乖乖,12,13,30,餅乾_組合包,葷食,208,532_L2-11《乖乖》煉乳玉米脆果(52g*4包/組)_59_4680_餅乾_組合包
533,L2-12,《旺旺》浪味仙分享包(42g*4包/袋),59,4680,旺旺,12,13,30,餅乾_組合包,葷食,168,533_L2-12《旺旺》浪味仙分享包(42g*4包/袋)_59_4680_餅乾_組合包
534,L2-13,《旺旺》燒米屋(350g/包),99,6887.5,旺旺,25,29,9.5,餅乾_組合包,素食,350,534_L2-13《旺旺》燒米屋(350g/包)_99_6887.5_餅乾_組合包
535,L2-14,《旺旺》波貝仙經濟包(350公克/包),85,6887.5,旺旺,25,29,9.5,餅乾_組合包,素食,350,535_L2-14《旺旺》波貝仙經濟包(350公克/包)_85_6887.5_餅乾_組合包
536,L2-15,《旺旺》瑞花仙貝經濟包(350g/包),95,5800,旺旺,29,25,8,餅乾_組合包,素食,350,536_L2-15《旺旺》瑞花仙貝經濟包(350g/包)_95_5800_餅乾_組合包
537,L2-16,《旺旺》仙貝岩塚經濟包(350g/包),90,5800,旺旺,29,25,8,餅乾_組合包,素食,350,537_L2-16《旺旺》仙貝岩塚經濟包(350g/包)_90_5800_餅乾_組合包
538,L2-17,《旺旺》無聊派大仙貝酥(155g/包),45,2400,旺旺,15,20,8,餅乾_組合包,素食,155,538_L2-17《旺旺》無聊派大仙貝酥(155g/包)_45_2400_餅乾_組合包
539,L2-18,《旺旺》仙貝(112g/包),39,1400,旺旺,14,5,20,餅乾_組合包,素食,112,539_L2-18《旺旺》仙貝(112g/包)_39_1400_餅乾_組合包
540,L2-19,《旺旺》雪餅(145g/包),39,2070,旺旺,15,6,23,餅乾_組合包,素食,145,540_L2-19《旺旺》雪餅(145g/包)_39_2070_餅乾_組合包
541,L2-20,《旺旺》紅麴物語經濟包(240g/包),109,5800,旺旺,29,25,8,餅乾_組合包,素食,240,541_L2-20《旺旺》紅麴物語經濟包(240g/包)_109_5800_餅乾_組合包
542,L2-21,《旺旺》厚燒鹽味(160g/包),45,1976,旺旺,26,19,4,餅乾_組合包,素食,160,542_L2-21《旺旺》厚燒鹽味(160g/包)_45_1976_餅乾_組合包
543,L2-22,《旺旺》厚燒海苔(160g/包),45,1976,旺旺,26,19,4,餅乾_組合包,素食,160,543_L2-22《旺旺》厚燒海苔(160g/包)_45_1976_餅乾_組合包
544,L2-23,《旺旺》雪燒(170g/包),39,2125,旺旺,17,5,25,餅乾_組合包,素食,170,544_L2-23《旺旺》雪燒(170g/包)_39_2125_餅乾_組合包
549,L2-28,《裕榮》蝦味先綜合包(60公克x4入/組),54,4680,裕榮,12,13,30,餅乾_組合包,葷食,240,549_L2-28《裕榮》蝦味先綜合包(60公克x4入/組)_54_4680_餅乾_組合包
550,L2-29,《聯華》可樂果量販包(57g*4包/袋),59,6300,聯華,30,30,7,餅乾_組合包,葷食,228,550_L2-29《聯華》可樂果量販包(57g*4包/袋)_59_6300_餅乾_組合包
551,L2-30,《聯華》卡迪那德州薯條量販包(42gx4包/袋),65,6300,聯華,30,30,7,餅乾_組合包,葷食,168,551_L2-30《聯華》卡迪那德州薯條量販包(42gx4包/袋)_65_6300_餅乾_組合包
552,L2-31,《聯華》卡迪那牛排量販包(180公克/包),69,6300,聯華,30,30,7,餅乾_組合包,葷食,180,552_L2-31《聯華》卡迪那牛排量販包(180公克/包)_69_6300_餅乾_組合包
553,L2-32,《聯華》可樂果古早味量販包(57g*4包/袋),62,6300,聯華,30,30,7,餅乾_組合包,葷食,228,553_L2-32《聯華》可樂果古早味量販包(57g*4包/袋)_62_6300_餅乾_組合包
554,L2-33,《聯華》可樂果量販包-辣味(57g*4包/袋),58,6300,聯華,30,30,7,餅乾_組合包,葷食,228,554_L2-33《聯華》可樂果量販包-辣味(57g*4包/袋)_58_6300_餅乾_組合包
555,L3-1,《HAITAI》海太蘇打餅(162g/盒),42,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,162,555_L3-1《HAITAI》海太蘇打餅(162g/盒)_42_1518_餅乾_蘇打餅
556,L3-2,《HAITAI》海太蔬菜營養餅乾(194g/盒),49,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,194,556_L3-2《HAITAI》海太蔬菜營養餅乾(194g/盒)_49_1518_餅乾_蘇打餅
557,L3-3,《HAITAI》海太加鈣營養餅(197g/盒),49,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,197,557_L3-3《HAITAI》海太加鈣營養餅(197g/盒)_49_1518_餅乾_蘇打餅
558,L3-4,《HAITAI》海太加鈣起士餅(172g/盒),49,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,172,558_L3-4《HAITAI》海太加鈣起士餅(172g/盒)_49_1518_餅乾_蘇打餅
559,L3-5,《HAITAI》海太加鈣杏仁餅(133g),49,1518,HAITAI,22,6,11.5,餅乾_蘇打餅,葷食,133,559_L3-5《HAITAI》海太加鈣杏仁餅(133g)_49_1518_餅乾_蘇打餅
564,L3-10,《中祥》麥穗蘇打(160g/包),23,880,中祥,11,5,16,餅乾_蘇打餅,葷食,160,564_L3-10《中祥》麥穗蘇打(160g/包)_23_880_餅乾_蘇打餅
565,L3-11,《中祥》自然?鹽(120g/包),36,1440,中祥,20,9,8,餅乾_蘇打餅,葷食,120,565_L3-11《中祥》自然?鹽(120g/包)_36_1440_餅乾_蘇打餅
566,L3-12,《日為》天然?源(160g/包),28,1323,日為,21,9,7,餅乾_蘇打餅,葷食,160,566_L3-12《日為》天然?源(160g/包)_28_1323_餅乾_蘇打餅
567,L3-13,《台鹽》海鹽蘇打餅乾(168公克/盒),55,1938.75,台鹽,11,7.5,23.5,餅乾_蘇打餅,葷食,168,567_L3-13《台鹽》海鹽蘇打餅乾(168公克/盒)_55_1938.75_餅乾_蘇打餅
568,L3-14,《台鹽》黑胡椒蘇打餅乾(168公克/盒),55,1938.75,台鹽,11,7.5,23.5,餅乾_蘇打餅,葷食,168,568_L3-14《台鹽》黑胡椒蘇打餅乾(168公克/盒)_55_1938.75_餅乾_蘇打餅
569,L3-15,《奇比樂》起士餅(320g/包),65,1518,奇比樂,12,5.5,23,餅乾_蘇打餅,葷食,320,569_L3-15《奇比樂》起士餅(320g/包)_65_1518_餅乾_蘇打餅
570,L3-16,《掬水軒》高纖蘇打餅(150g/盒),39,864,掬水軒,12,6,12,餅乾_蘇打餅,葷食,150,570_L3-16《掬水軒》高纖蘇打餅(150g/盒)_39_864_餅乾_蘇打餅
571,L3-17,《喜年來》牛奶營養餅(180g/盒),55,2062.5,喜年來,12.5,7.5,22,餅乾_蘇打餅,葷食,180,571_L3-17《喜年來》牛奶營養餅(180g/盒)_55_2062.5_餅乾_蘇打餅
572,L3-18,《喜年來》椰奶營養餅(180g/盒),55,2062.5,喜年來,12.5,7.5,22,餅乾_蘇打餅,葷食,180,572_L3-18《喜年來》椰奶營養餅(180g/盒)_55_2062.5_餅乾_蘇打餅
573,L3-19,《喜年來》甘藍蘇打餅乾超值包(207g/盒),59,1940.63,喜年來,11.5,7.5,22.5,餅乾_蘇打餅,葷食,207,573_L3-19《喜年來》甘藍蘇打餅乾超值包(207g/盒)_59_1940.625_餅乾_蘇打餅
574,L3-20,《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒),59,1940.63,喜年來,11.5,7.5,22.5,餅乾_蘇打餅,葷食,207,574_L3-20《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒)_59_1940.625_餅乾_蘇打餅
575,L3-21,《義美》美味紫菜蘇打餅乾(192g/盒),47,885.5,義美,23,3.5,11,餅乾_蘇打餅,葷食,192,575_L3-21《義美》美味紫菜蘇打餅乾(192g/盒)_47_885.5_餅乾_蘇打餅
580,L3-26,《義美》穀物蘇打餅(270/盒),69,2762.5,義美,17,6.5,25,餅乾_蘇打餅,葷食,270,580_L3-26《義美》穀物蘇打餅(270/盒)_69_2762.5_餅乾_蘇打餅
581,L3-27,《優龍》ACE小麥胚芽餅(200g/盒),55,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,200,581_L3-27《優龍》ACE小麥胚芽餅(200g/盒)_55_1391.5_餅乾_蘇打餅
582,L3-28,《優龍》迷你蘇打餅乾(128g/盒),55,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,128,582_L3-28《優龍》迷你蘇打餅乾(128g/盒)_55_1391.5_餅乾_蘇打餅
583,L3-29,《優龍》ACE竹鹽蘇打餅乾(149g),50,1391.5,優龍,23,5.5,11,餅乾_蘇打餅,葷食,149,583_L3-29《優龍》ACE竹鹽蘇打餅乾(149g)_50_1391.5_餅乾_蘇打餅
584,L4-1,《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,584_L4-1《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包)_35_2625_餅乾_洋芋片
585,L4-2,《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,585_L4-2《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包)_35_2625_餅乾_洋芋片
586,L4-3,《Lay's樂事》澳洲豪情蜂蜜BBQ洋芋片(97g/包),35,2625,Lay's樂事,15,7,25,餅乾_洋芋片,葷食,97,586_L4-3《Lay's樂事》澳洲豪情蜂蜜BBQ洋芋片(97g/包)_35_2625_餅乾_洋芋片
602,L4-19,《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包),55,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,160,602_L4-19《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包)_55_4104_餅乾_洋芋片
603,L4-20,《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包),33,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,82,603_L4-20《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包)_33_4104_餅乾_洋芋片
604,L4-21,《湖池屋》卡辣姆久洋芋片(82g/包),39,4104,湖池屋,19,8,27,餅乾_洋芋片,素食,82,604_L4-21《湖池屋》卡辣姆久洋芋片(82g/包)_39_4104_餅乾_洋芋片
605,L4-22,《湖池屋》卡辣姆久派對分享包(160g/包),59,4104,湖池屋,19,8,27,餅乾_洋芋片,葷食,160,605_L4-22《湖池屋》卡辣姆久派對分享包(160g/包)_59_4104_餅乾_洋芋片
606,L4-23,《華元》波的多超厚切洋芋片-蚵仔煎味(82g/包),28,4104,華元,19,8,27,餅乾_洋芋片,葷食,82,606_L4-23《華元》波的多超厚切洋芋片-蚵仔煎味(82g/包)_28_4104_餅乾_洋芋片
607,L4-24,《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,78,607_L4-24《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包)_33_2625_餅乾_洋芋片
608,L4-25,《華元》波的多洋芋片-黑胡椒牛排(82g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,608_L4-25《華元》波的多洋芋片-黑胡椒牛排(82g/包)_33_2625_餅乾_洋芋片
609,L4-26,《華元》波的多洋芋片-皇家奶油(82g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,609_L4-26《華元》波的多洋芋片-皇家奶油(82g/包)_33_2625_餅乾_洋芋片
610,L4-27,《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包),34,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,610_L4-27《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包)_34_2625_餅乾_洋芋片
611,L4-28,《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包),59,2625,華元,15,7,25,餅乾_洋芋片,葷食,180,611_L4-28《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包)_59_2625_餅乾_洋芋片
612,L4-29,《華元》真魷味紅燒(105g/包),33,2625,華元,15,7,25,餅乾_洋芋片,葷食,105,612_L4-29《華元》真魷味紅燒(105g/包)_33_2625_餅乾_洋芋片
613,L4-30,《華元》波的多歡樂派對包-黑胡椒牛排(195g/包),55,2625,華元,15,7,25,餅乾_洋芋片,葷食,195,613_L4-30《華元》波的多歡樂派對包-黑胡椒牛排(195g/包)_55_2625_餅乾_洋芋片
614,L4-31,《華元》波的多歡樂派對包-蚵仔煎口味(180g/包),49,2625,華元,15,7,25,餅乾_洋芋片,葷食,180,614_L4-31《華元》波的多歡樂派對包-蚵仔煎口味(180g/包)_49_2625_餅乾_洋芋片
615,L4-32,《華元》波的多洋芋片-蚵仔煎(82g/包),30,2625,華元,15,7,25,餅乾_洋芋片,葷食,82,615_L4-32《華元》波的多洋芋片-蚵仔煎(82g/包)_30_2625_餅乾_洋芋片
616,L4-33,《聯華》卡迪那厚切香辣(110g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,110,616_L4-33《聯華》卡迪那厚切香辣(110g/包)_39_2625_餅乾_洋芋片
617,L4-34,《聯華》卡迪那鹽味(110g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,110,617_L4-34《聯華》卡迪那鹽味(110g/包)_39_2625_餅乾_洋芋片
618,L4-35,《聯華》卡迪那台灣香芋脆片(80g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,80,618_L4-35《聯華》卡迪那台灣香芋脆片(80g/包)_39_2625_餅乾_洋芋片
619,L4-36,《聯華》卡迪那德州薯條茄汁(100g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,100,619_L4-36《聯華》卡迪那德州薯條茄汁(100g/包)_39_2625_餅乾_洋芋片
620,L4-37,《聯華》卡迪那厚切牛排(110g/包),39,2625,聯華,15,7,25,餅乾_洋芋片,葷食,110,620_L4-37《聯華》卡迪那厚切牛排(110g/包)_39_2625_餅乾_洋芋片
621,L4-38,《Pringles》品客洋芋片-原味(134公克/罐),49,1376,品客,8,8,21.5,餅乾_洋芋片,葷食,134,621_L4-38《Pringles》品客洋芋片-原味(134公克/罐)_49_1376_餅乾_洋芋片
